table_name,column_name,data_type,column_comment,table_comment,suspicion_category,reason,recommended_review_action
wst_asset,created_by,character varying,创建人,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,very_short_comment,注释极短 (3字): '创建人',确认该注释是否足以让模型理解字段含义
wst_asset,created_by,character varying,创建人,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,generic_comment,注释过于通用: '创建人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset,created_at,timestamp without time zone,创建时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_asset,created_at,timestamp without time zone,创建时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset,updated_by,character varying,更新人,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,very_short_comment,注释极短 (3字): '更新人',确认该注释是否足以让模型理解字段含义
wst_asset,updated_at,timestamp without time zone,更新时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_asset,updated_at,timestamp without time zone,更新时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_relation,target_asset_id,bigint,目标资产ID，对应 wst_asset.id,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,id_like_field,ID 类字段，注释可能过于通用: 字段名 'target_asset_id' 注释为 '目标资产ID，对应 wst_asset.id',人工确认注释是否准确描述该字段业务含义
wst_asset_relation,relation_type,character varying,关系大类编码，对应 wst_relation_type_dict.type_code,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,code_like_field,类型类字段，注释可能过于通用: 字段名 'relation_type' 注释为 '关系大类编码，对应 wst_relation_type_dict.type_code',人工确认注释是否准确描述该字段业务含义
wst_asset_relation,created_at,timestamp without time zone,创建时间,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_asset_relation,created_at,timestamp without time zone,创建时间,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_relation,updated_at,timestamp without time zone,更新时间,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_asset_relation,updated_at,timestamp without time zone,更新时间,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_trace_snap,asset_id,bigint,资产ID，关联 wst_asset.id,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,id_like_field,ID 类字段，注释可能过于通用: 字段名 'asset_id' 注释为 '资产ID，关联 wst_asset.id',人工确认注释是否准确描述该字段业务含义
wst_asset_trace_snap,trace_node_id,bigint,挂接后的拓扑节点ID，关联 wst_trace_node.id，pgRouting 查询必须从该节点出发,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,id_like_field,ID 类字段，注释可能过于通用: 字段名 'trace_node_id' 注释为 '挂接后的拓扑节点ID，关联 wst_trace_node.id，pgRouting 查询必须从该节点出发',人工确认注释是否准确描述该字段业务含义
wst_asset_trace_snap,trace_edge_id,bigint,原始挂接边ID，关联 wst_trace_edge.id，仅作为来源记录或展示辅助字段，不作为 pgRouting 起点,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,id_like_field,ID 类字段，注释可能过于通用: 字段名 'trace_edge_id' 注释为 '原始挂接边ID，关联 wst_trace_edge.id，仅作为来源记录或展示辅助字段，不作为 pgRouting 起点',人工确认注释是否准确描述该字段业务含义
wst_asset_trace_snap,snap_point_geom,USER-DEFINED,资产在拓扑网络上的实际挂接点坐标，坐标系SRID=4326,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,business_sensitive_field,空间几何字段，需确认注释准确性: 字段名 'snap_point_geom' 注释为 '资产在拓扑网络上的实际挂接点坐标，坐标系SRID=4326',人工确认注释是否准确描述该字段业务含义
wst_asset_trace_snap,asset_point_geom,USER-DEFINED,资产原始点坐标，主要用于记录资产原始位置,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,business_sensitive_field,空间几何字段，需确认注释准确性: 字段名 'asset_point_geom' 注释为 '资产原始点坐标，主要用于记录资产原始位置',人工确认注释是否准确描述该字段业务含义
wst_asset_trace_snap,snap_type,character varying,挂接类型：node=挂接到已有节点，split_edge=挂接到边中间并拆边，manual=人工指定,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,code_like_field,类型类字段，注释可能过于通用: 字段名 'snap_type' 注释为 '挂接类型：node=挂接到已有节点，split_edge=挂接到边中间并拆边，manual=人工指定',人工确认注释是否准确描述该字段业务含义
wst_asset_trace_snap,snap_status,character varying,挂接状态：candidate=候选，confirmed=已确认，invalid=无效,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,status_like_field,状态类字段，注释可能过于通用: 字段名 'snap_status' 注释为 '挂接状态：candidate=候选，confirmed=已确认，invalid=无效',人工确认注释是否准确描述该字段业务含义
wst_asset_trace_snap,confirmed_by,character varying,确认人,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,very_short_comment,注释极短 (3字): '确认人',确认该注释是否足以让模型理解字段含义
wst_asset_trace_snap,confirmed_at,timestamp without time zone,确认时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,very_short_comment,注释极短 (4字): '确认时间',确认该注释是否足以让模型理解字段含义
wst_asset_trace_snap,created_by,character varying,创建人,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,very_short_comment,注释极短 (3字): '创建人',确认该注释是否足以让模型理解字段含义
wst_asset_trace_snap,created_by,character varying,创建人,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,generic_comment,注释过于通用: '创建人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_trace_snap,created_at,timestamp without time zone,创建时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_asset_trace_snap,created_at,timestamp without time zone,创建时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_trace_snap,updated_by,character varying,更新人,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,very_short_comment,注释极短 (3字): '更新人',确认该注释是否足以让模型理解字段含义
wst_asset_trace_snap,updated_at,timestamp without time zone,更新时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_asset_trace_snap,updated_at,timestamp without time zone,更新时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_trace_snap,network_type,character varying,网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,code_like_field,类型类字段，注释可能过于通用: 字段名 'network_type' 注释为 '网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=',人工确认注释是否准确描述该字段业务含义
wst_asset_type_dict,asset_type_name,character varying,资产类型名称，例如国控断面、自动站、排污口、涉水企业、化工园区、摄像头,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,name_like_field,名称类字段，注释可能过于通用: 字段名 'asset_type_name' 注释为 '资产类型名称，例如国控断面、自动站、排污口、涉水企业、化工园区、摄像头',人工确认注释是否准确描述该字段业务含义
wst_asset_type_dict,parent_type,character varying,上级资产类型编码，用于资产类型分组,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,code_like_field,类型类字段，注释可能过于通用: 字段名 'parent_type' 注释为 '上级资产类型编码，用于资产类型分组',人工确认注释是否准确描述该字段业务含义
wst_asset_type_dict,icon_name,character varying,前端图标名称,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,name_like_field,名称类字段，注释可能过于通用: 字段名 'icon_name' 注释为 '前端图标名称',人工确认注释是否准确描述该字段业务含义
wst_asset_type_dict,layer_name,character varying,前端图层名称,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,name_like_field,名称类字段，注释可能过于通用: 字段名 'layer_name' 注释为 '前端图层名称',人工确认注释是否准确描述该字段业务含义
wst_asset_type_dict,sort_no,integer,排序号,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,very_short_comment,注释极短 (3字): '排序号',确认该注释是否足以让模型理解字段含义
wst_asset_type_dict,created_by,character varying,创建人,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,very_short_comment,注释极短 (3字): '创建人',确认该注释是否足以让模型理解字段含义
wst_asset_type_dict,created_by,character varying,创建人,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,generic_comment,注释过于通用: '创建人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_type_dict,created_at,timestamp without time zone,创建时间,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_asset_type_dict,created_at,timestamp without time zone,创建时间,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_asset_type_dict,updated_by,character varying,更新人,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,very_short_comment,注释极短 (3字): '更新人',确认该注释是否足以让模型理解字段含义
wst_asset_type_dict,updated_at,timestamp without time zone,更新时间,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_asset_type_dict,updated_at,timestamp without time zone,更新时间,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_control_zone,zone_code,character varying,分区编码,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,code_like_field,编码类字段，注释可能过于通用: 字段名 'zone_code' 注释为 '分区编码',人工确认注释是否准确描述该字段业务含义
wst_control_zone,zone_code,character varying,分区编码,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,very_short_comment,注释极短 (4字): '分区编码',确认该注释是否足以让模型理解字段含义
wst_control_zone,zone_name,character varying,分区名称,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,name_like_field,名称类字段，注释可能过于通用: 字段名 'zone_name' 注释为 '分区名称',人工确认注释是否准确描述该字段业务含义
wst_control_zone,zone_name,character varying,分区名称,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,very_short_comment,注释极短 (4字): '分区名称',确认该注释是否足以让模型理解字段含义
wst_control_zone,zone_type,character varying,分区类型，例如 control_unit=控制单元，station_unit=自动站单元，park_unit=园区单元，watershed_unit=分水岭单元,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,code_like_field,类型类字段，注释可能过于通用: 字段名 'zone_type' 注释为 '分区类型，例如 control_unit=控制单元，station_unit=自动站单元，park_unit=园区单元，',人工确认注释是否准确描述该字段业务含义
wst_control_zone,sort_no,integer,排序号,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,very_short_comment,注释极短 (3字): '排序号',确认该注释是否足以让模型理解字段含义
wst_control_zone,created_by,character varying,创建人,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,very_short_comment,注释极短 (3字): '创建人',确认该注释是否足以让模型理解字段含义
wst_control_zone,created_by,character varying,创建人,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,generic_comment,注释过于通用: '创建人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_control_zone,created_at,timestamp without time zone,创建时间,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_control_zone,created_at,timestamp without time zone,创建时间,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_control_zone,updated_by,character varying,更新人,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,very_short_comment,注释极短 (3字): '更新人',确认该注释是否足以让模型理解字段含义
wst_control_zone,updated_at,timestamp without time zone,更新时间,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_control_zone,updated_at,timestamp without time zone,更新时间,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_layer_river,created_at,timestamp without time zone,创建时间,,missing_table_comment,表 wst_layer_river 无表级注释，字段 created_at 的训练语义可能不完整,优先补齐表级注释后再训练该表字段
wst_layer_river,created_at,timestamp without time zone,创建时间,,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_layer_river,created_at,timestamp without time zone,创建时间,,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_layer_river,updated_at,timestamp without time zone,更新时间,,missing_table_comment,表 wst_layer_river 无表级注释，字段 updated_at 的训练语义可能不完整,优先补齐表级注释后再训练该表字段
wst_layer_river,updated_at,timestamp without time zone,更新时间,,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_layer_river,updated_at,timestamp without time zone,更新时间,,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_relation_subtype_dict,relation_type,character varying,关系大类编码，对应 wst_relation_type_dict.type_code,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,code_like_field,类型类字段，注释可能过于通用: 字段名 'relation_type' 注释为 '关系大类编码，对应 wst_relation_type_dict.type_code',人工确认注释是否准确描述该字段业务含义
wst_relation_subtype_dict,relation_name,character varying,关系子类中文名称，例如 企业关联排污口,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,name_like_field,名称类字段，注释可能过于通用: 字段名 'relation_name' 注释为 '关系子类中文名称，例如 企业关联排污口',人工确认注释是否准确描述该字段业务含义
wst_relation_subtype_dict,default_confidence,numeric,默认置信度,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,very_short_comment,注释极短 (5字): '默认置信度',确认该注释是否足以让模型理解字段含义
wst_relation_subtype_dict,created_at,timestamp without time zone,创建时间,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_relation_subtype_dict,created_at,timestamp without time zone,创建时间,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_relation_subtype_dict,updated_at,timestamp without time zone,更新时间,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_relation_subtype_dict,updated_at,timestamp without time zone,更新时间,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_relation_type_dict,type_code,character varying,关系大类编码，例如 ownership、discharge、monitoring,关系大类字典表，用于维护资产关系的大类编码,code_like_field,编码类字段，注释可能过于通用: 字段名 'type_code' 注释为 '关系大类编码，例如 ownership、discharge、monitoring',人工确认注释是否准确描述该字段业务含义
wst_relation_type_dict,type_name,character varying,关系大类名称,关系大类字典表，用于维护资产关系的大类编码,name_like_field,名称类字段，注释可能过于通用: 字段名 'type_name' 注释为 '关系大类名称',人工确认注释是否准确描述该字段业务含义
wst_relation_type_dict,created_at,timestamp without time zone,创建时间,关系大类字典表，用于维护资产关系的大类编码,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_relation_type_dict,created_at,timestamp without time zone,创建时间,关系大类字典表，用于维护资产关系的大类编码,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_relation_type_dict,updated_at,timestamp without time zone,更新时间,关系大类字典表，用于维护资产关系的大类编码,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_relation_type_dict,updated_at,timestamp without time zone,更新时间,关系大类字典表，用于维护资产关系的大类编码,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_trace_edge,edge_code,character varying,边编码,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,code_like_field,编码类字段，注释可能过于通用: 字段名 'edge_code' 注释为 '边编码',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,edge_code,character varying,边编码,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,very_short_comment,注释极短 (3字): '边编码',确认该注释是否足以让模型理解字段含义
wst_trace_edge,edge_name,character varying,边名称,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,name_like_field,名称类字段，注释可能过于通用: 字段名 'edge_name' 注释为 '边名称',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,edge_name,character varying,边名称,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,very_short_comment,注释极短 (3字): '边名称',确认该注释是否足以让模型理解字段含义
wst_trace_edge,edge_type,character varying,边类型，例如 river=河道，pipe=管线，park_pipe=园区管网，park_river=园区内部排污河流，discharge=排放连接边，boundary=边界衔接边,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,code_like_field,类型类字段，注释可能过于通用: 字段名 'edge_type' 注释为 '边类型，例如 river=河道，pipe=管线，park_pipe=园区管网，park_river=园区内部排污河流，d',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,network_type,character varying,网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,code_like_field,类型类字段，注释可能过于通用: 字段名 'network_type' 注释为 '网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,pipe_code,character varying,管线编码,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,code_like_field,编码类字段，注释可能过于通用: 字段名 'pipe_code' 注释为 '管线编码',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,pipe_code,character varying,管线编码,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,very_short_comment,注释极短 (4字): '管线编码',确认该注释是否足以让模型理解字段含义
wst_trace_edge,gate_asset_id,bigint,关联闸门/闸坝资产ID，关联 wst_asset.id,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'gate_asset_id' 注释为 '关联闸门/闸坝资产ID，关联 wst_asset.id',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,pump_asset_id,bigint,关联泵站资产ID，关联 wst_asset.id,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'pump_asset_id' 注释为 '关联泵站资产ID，关联 wst_asset.id',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,original_edge_id,bigint,原始边ID，资产挂接到边中间并拆边时记录来源边,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'original_edge_id' 注释为 '原始边ID，资产挂接到边中间并拆边时记录来源边',人工确认注释是否准确描述该字段业务含义
wst_trace_edge,created_by,character varying,创建人,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,very_short_comment,注释极短 (3字): '创建人',确认该注释是否足以让模型理解字段含义
wst_trace_edge,created_by,character varying,创建人,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,generic_comment,注释过于通用: '创建人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_trace_edge,created_at,timestamp without time zone,创建时间,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
wst_trace_edge,created_at,timestamp without time zone,创建时间,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_trace_edge,updated_by,character varying,更新人,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,very_short_comment,注释极短 (3字): '更新人',确认该注释是否足以让模型理解字段含义
wst_trace_edge,updated_at,timestamp without time zone,更新时间,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,very_short_comment,注释极短 (4字): '更新时间',确认该注释是否足以让模型理解字段含义
wst_trace_edge,updated_at,timestamp without time zone,更新时间,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,generic_comment,注释过于通用: '更新时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
wst_trace_node,node_code,character varying,节点编码,水安全溯源模块-溯源拓扑节点表，用于存储河网、管网、园区排污河流、排口挂接点、断面挂接点、园区出口等 pgRouting 节点,code_like_field,编码类字段，注释可能过于通用: 字段名 'node_code' 注释为 '节点编码',人工确认注释是否准确描述该字段业务含义
wst_trace_node,node_code,character varying,节点编码,水安全溯源模块-溯源拓扑节点表，用于存储河网、管网、园区排污河流、排口挂接点、断面挂接点、园区出口等 pgRouting 节点,very_short_comment,注释极短 (4字): '节点编码',确认该注释是否足以让模型理解字段含义
wst_trace_node,node_name,character varying,节点名称,水安全溯源模块-溯源拓扑节点表，用于存储河网、管网、园区排污河流、排口挂接点、断面挂接点、园区出口等 pgRouting 节点,name_like_field,名称类字段，注释可能过于通用: 字段名 'node_name' 注释为 '节点名称',人工确认注释是否准确描述该字段业务含义
wst_trace_node,node_name,character varying,节点名称,水安全溯源模块-溯源拓扑节点表，用于存储河网、管网、园区排污河流、排口挂接点、断面挂接点、园区出口等 pgRouting 节点,very_short_comment,注释极短 (4字): '节点名称',确认该注释是否足以让模型理解字段含义
wst_trace_node,network_type,character varying,网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,水安全溯源模块-溯源拓扑节点表，用于存储河网、管网、园区排污河流、排口挂接点、断面挂接点、园区出口等 pgRouting 节点,code_like_field,类型类字段，注释可能过于通用: 字段名 'network_type' 注释为 '网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=',人工确认注释是否准确描述该字段业务含义
wst_trace_node,boundary_type,character varying,边界节点类型，例如 park_outlet、pipe_to_river、river_inlet、external_river_join,水安全溯源模块-溯源拓扑节点表，用于存储河网、管网、园区排污河流、排口挂接点、断面挂接点、园区出口等 pgRouting 节点,code_like_field,类型类字段，注释可能过于通用: 字段名 'boundary_type' 注释为 '边界节点类型，例如 park_outlet、pipe_to_river、river_inlet、external_riv',人工确认注释是否准确描述该字段业务含义
