table_name,column_name,data_type,column_comment,table_comment,training_status,risk_level,reason
wm_water_source_bak0421,protect_area_status,character varying,保护区划定情况,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,protect_area_cert,character varying,保护区划定文号,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,protect_area_define,character varying,水源保护区划分,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,polluter_level1,character varying,一级保护区内污染源,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,polluter_level2,character varying,二级保护区内污染源,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,traffice_pass_enviroment,bigint,交通穿越存在环境问题数量,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,traffice_pass_finish,bigint,交通穿越已完成整治数量,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,traffice_pass_handle,bigint,交通穿越整治中数量,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,protect_flag_define,character varying,保护区标识标志设定情况,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,protect_flag_finish,bigint,标识标志设定存在环境问题数量,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,protect_flag_hanle,bigint,标识标志设定已完成整治数量,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,protect_flag_problem,bigint,标识标志设定存在环境问题数量,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,geom1,text,一级水源地面图形：4490,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,geom2,text,二级水源地面图形：4490,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,river_system_name_3,character varying,三级级水系名称,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,water_word_info,character varying,对应水厂名称,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,dbsqssw,real,地表水取水水位（m）,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,dbssjksw,real,地表水设计枯水位（m）,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,dxsmctj,character varying,地下水埋藏条件,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,dxshsjzlx,character varying,地下水含水介质类型,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,dxssjjs,real,地下水设计降深（m）,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,dxsswms,real,地下水水位埋深（m）,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,ccsy,character varying,超采水源: 是、否,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,cjjjdkhzb,character varying,长江经济带考核指标: 是、否,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,river_system_name_2,character varying,二级水系名称,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,build_year,integer,取水口建成年份,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_bak0421,used_year,integer,取水口正式使用年份,水源地信息：通过code码关联,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,district,character varying,区县,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,source_level,character varying,水源地级别（县级以上；乡镇级；百吨千人）,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,source_status,character varying,水源地状态（在用；备用；应急；规划）,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,source_code,character varying,水源地编码,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,water_quality_class,character varying,水质类别（Ⅰ；Ⅱ；Ⅲ；Ⅳ；Ⅴ）,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,supply_population,integer,供水人口（人）,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,daily_supply_capacity,numeric,日均供水能力（吨/天）,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,annual_actual_withdrawal,numeric,年实际取水量（万吨）,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_intake_v2,per_capita_withdrawal,numeric,人均取水量（升/天）,饮用水水源地管理及监测-取水口,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_zone_v2,district,character varying,区县,饮用水水源地管理及监测-保护区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_zone_v2,source_level,character varying,水源地级别（县级以上；乡镇级；百吨千人）,饮用水水源地管理及监测-保护区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_zone_v2,source_status,character varying,水源地状态（在用；备用；应急；规划）,饮用水水源地管理及监测-保护区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_water_source_zone_v2,source_code,character varying,水源地编码,饮用水水源地管理及监测-保护区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterbody_info,water_body_name,character varying,水体名称,水体信息实体类,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterbody_info,img_format,character varying,照片格式：img、png等,水体信息实体类,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterbody_info,img_name,character varying,照片名称,水体信息实体类,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterbody_info,bend_coefficient,double precision,弯曲系数,水体信息实体类,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterbody_info,storage,double precision,蓄水量（m3）,水体信息实体类,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m23_count,bigint,记录数23,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m24_count,bigint,记录数24,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m25_count,bigint,记录数25,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m26_count,bigint,记录数26,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m27_count,bigint,记录数27,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m28_count,bigint,记录数28,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m29_count,bigint,记录数29,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m30_count,bigint,记录数30,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_day_records,m31_count,bigint,记录数31,水质监测日记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m1_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m2_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m3_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m6_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m7_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m8_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m9_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m12_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m13_level,character varying,水质级别：I、II、Ⅲ、IV、V、劣V,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m23_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m24_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m25_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m26_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m27_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m28_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m29_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m30_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_hour_records,m31_status,character,监测结果：0 正常、1 超标,水质监测小时记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,section_id,bigint,断面id,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m23_count,bigint,记录数23,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m24_count,bigint,记录数24,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m25_count,bigint,记录数25,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m26_count,bigint,记录数26,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m27_count,bigint,记录数27,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m28_count,bigint,记录数28,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m29_count,bigint,记录数29,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m30_count,bigint,记录数30,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,m31_count,bigint,记录数31,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,monitor_year,bigint,监测年份,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,monitor_month,bigint,监测月份,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_month_records,main_pollutant,character varying,主要污染物，逗号连接,水质监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,section_id,bigint,断面id,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,m23_count,bigint,记录数23,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,m24_count,bigint,记录数24,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,m25_count,bigint,记录数25,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,m26_count,bigint,记录数26,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,m27_count,bigint,记录数27,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,m28_count,bigint,记录数28,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,monitor_year,bigint,监测年份,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,monitor_month,bigint,监测月份,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wm_waterquality_year_records,main_pollutant,character varying,主要污染物，逗号连接,水质监测年记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,asset_code,character varying,资产编码,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,asset_name,character varying,资产名称,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,asset_subtype,character varying,资产子类型，用于进一步细分资产类型，例如雨水排口、污水排口、永久闸、临时闸、主管、支管,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,source_id,character varying,来源系统中的原始ID,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,administrative_region_code,character varying,行政区划编码,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,administrative_region_name,character varying,行政区划名称,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,elevation,numeric,高程，单位米,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,created_by,character varying,创建人,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,created_at,timestamp without time zone,创建时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,updated_by,character varying,更新人,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset,updated_at,timestamp without time zone,更新时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_relation,target_asset_id,bigint,目标资产ID，对应 wst_asset.id,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_relation,relation_type,character varying,关系大类编码，对应 wst_relation_type_dict.type_code,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_relation,created_at,timestamp without time zone,创建时间,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_relation,updated_at,timestamp without time zone,更新时间,资产关系实例表，存储资产与资产之间的一度业务关系，不代表水流路径,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,asset_id,bigint,资产ID，关联 wst_asset.id,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,trace_node_id,bigint,挂接后的拓扑节点ID，关联 wst_trace_node.id，pgRouting 查询必须从该节点出发,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,trace_edge_id,bigint,原始挂接边ID，关联 wst_trace_edge.id，仅作为来源记录或展示辅助字段，不作为 pgRouting 起点,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,snap_point_geom,USER-DEFINED,资产在拓扑网络上的实际挂接点坐标，坐标系SRID=4326,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,asset_point_geom,USER-DEFINED,资产原始点坐标，主要用于记录资产原始位置,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,distance_m,numeric,资产原始位置到挂接点的距离，单位米,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,snap_type,character varying,挂接类型：node=挂接到已有节点，split_edge=挂接到边中间并拆边，manual=人工指定,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,snap_role,character varying,挂接角色，例如 discharge_point=排放进入点，monitor_point=监测点，intake_point=取水点，gate_control_point=闸口控制点，pipe_inlet=管网入口，pipe_outlet=管网出口，emergency_point=应急点,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,snap_method,character varying,挂接方法：nearest_node=最近节点，nearest_edge=最近边，manual=人工，import=导入,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,snap_status,character varying,挂接状态：candidate=候选，confirmed=已确认，invalid=无效,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,is_primary,boolean,是否主挂接点，同一个资产存在多个挂接点时用于标记主挂接点,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,confirmed_by,character varying,确认人,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,confirmed_at,timestamp without time zone,确认时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,created_by,character varying,创建人,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,created_at,timestamp without time zone,创建时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,updated_by,character varying,更新人,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,updated_at,timestamp without time zone,更新时间,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_trace_snap,network_type,character varying,网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,水安全溯源模块-资产拓扑挂接表，用于维护业务资产与溯源拓扑节点之间的挂接关系，是资产进入 pgRouting 网络计算的桥梁,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,asset_type_name,character varying,资产类型名称，例如国控断面、自动站、排污口、涉水企业、化工园区、摄像头,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,parent_type,character varying,上级资产类型编码，用于资产类型分组,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,icon_name,character varying,前端图标名称,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,layer_name,character varying,前端图层名称,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,default_visible,boolean,地图上是否默认显示,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,sort_no,integer,排序号,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,created_by,character varying,创建人,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,created_at,timestamp without time zone,创建时间,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,updated_by,character varying,更新人,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_asset_type_dict,updated_at,timestamp without time zone,更新时间,水安全溯源模块-资产类型字典表，用于统一管理资产类型、图层、图标、几何类型和前端展示规则,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,zone_code,character varying,分区编码,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,zone_name,character varying,分区名称,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,divide_basis,character varying,分区划分依据，例如国控断面、自动站、工业园区、分水岭、排水片区,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
