schema_name,table_name,column_name,data_type,current_comment,candidate_comment,confidence,grade,evidence,source_rule,sample_hint,risk_reason
public,wm_water_source_zone_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_waterbody_info,water_body_code,character varying(32),,水体编码,high,A_auto_safe,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,
public,wm_waterbody_info,water_body_function,character varying(255),,水体功能类别,medium,B_review,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,需确认与水体信息业务含义一致
public,wm_waterbody_info,basin,character varying(255),,所在流域,medium,B_review,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,需确认与水体信息业务含义一致
public,wm_waterbody_info,country,character varying(255),,国家,medium,B_review,表域: water_monitor; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,wm_waterbody_info,start_village,character varying(255),,起点村/社区,medium,B_review,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,需确认与水体信息业务含义一致
public,wm_waterbody_info,end_village,character varying(255),,终点村/社区,medium,B_review,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,需确认与水体信息业务含义一致
public,wm_waterbody_info,up_stream,character varying(255),,上游水体,medium,B_review,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,需确认与水体信息业务含义一致
public,wm_waterbody_info,down_stream,character varying(255),,下游水体,medium,B_review,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,需确认与水体信息业务含义一致
public,wm_waterbody_info,remark,character varying(255),,备注,high,A_auto_safe,表域: water_monitor; 来源: standard_common_field,standard_common_field,,
public,wm_waterquality_day_records,status,character(1),,状态,high,A_auto_safe,表域: water_monitor; 来源: standard_common_field,standard_common_field,,
public,wm_waterquality_day_records,record_type,character(1),,记录类型,medium,B_review,表域: water_monitor; 来源: domain_waterquality,domain_waterquality,,需确认枚举值含义
public,wst_asset_trace_snap,snap_node_id,bigint,,吸附节点ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_asset_trace_snap,snap_edge_id,bigint,,吸附边ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_asset_trace_snap,snap_distance_m,"numeric(18,3)",,吸附距离（米）,medium,B_review,表域: water_trace; 来源: domain_wst_snap,domain_wst_snap,,需确认与吸附结果含义一致
public,wst_asset_trace_snap,status,character varying(64),,状态,high,A_auto_safe,表域: water_trace; 来源: standard_common_field,standard_common_field,,
public,wst_asset_type_dict,asset_group,character varying(100),,资产分组编码,medium,B_review,表域: water_trace; 来源: domain_wst_asset_type,domain_wst_asset_type,,需确认分组含义
public,wst_asset_type_dict,asset_group_name,character varying(100),,资产分组名称,medium,B_review,表域: water_trace; 来源: domain_wst_asset_type,domain_wst_asset_type,,需确认分组含义
public,wst_asset_type_dict,group_sort,integer,,分组排序号,medium,B_review,表域: water_trace; 来源: domain_wst_asset_type,domain_wst_asset_type,,需确认分组含义
public,wst_asset_type_dict,group_description,text,,分组描述,medium,B_review,表域: water_trace; 来源: domain_wst_asset_type,domain_wst_asset_type,,需确认分组含义
public,wst_layer_river,id,bigint,,主键ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_layer_river,river_code,character varying(128),,河流编码,high,A_auto_safe,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,
public,wst_layer_river,river_name,character varying(255),,河流名称,high,A_auto_safe,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,
public,wst_layer_river,next_down,bigint,,下游河流ID,medium,B_review,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,需确认与溯源图层河流含义一致
public,wst_layer_river,river_class,character varying(64),,河流类别,medium,B_review,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,需确认与溯源图层河流含义一致
public,wst_layer_river,length_km,numeric,,河流长度（公里）,medium,B_review,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,需确认与溯源图层河流含义一致
public,wst_layer_river,from_z,numeric,,起点高程,medium,B_review,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,需确认与溯源图层河流含义一致
public,wst_layer_river,to_z,numeric,,终点高程,medium,B_review,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,需确认与溯源图层河流含义一致
public,wst_layer_river,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: water_trace; 来源: standard_geom_field,standard_geom_field,,
public,wst_layer_river,metadata_json,jsonb,,元数据JSON,medium,B_review,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,需确认与溯源图层河流含义一致
public,wst_trace_edge,source_asset_id,bigint,,源资产ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_edge,from_node_id,bigint,,上游节点ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_edge,to_node_id,bigint,,下游节点ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_edge,direction_status,character varying(64),,流向状态,medium,B_review,表域: water_trace; 来源: domain_wst_trace_edge,domain_wst_trace_edge,,需确认与溯源边拓扑含义一致
public,wst_trace_node,asset_id,bigint,,资产ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_topology_issue,id,bigint,,主键ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_topology_issue,issue_type,character varying(64),,问题类型,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,issue_name,character varying(128),,问题名称,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,issue_level,character varying(32),,问题级别,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,object_type,character varying(64),,关联对象类型,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,object_id,bigint,,关联对象ID,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,object_name,character varying(255),,关联对象名称,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,status,character varying(32),,状态,high,A_auto_safe,表域: water_trace; 来源: standard_common_field,standard_common_field,,
public,wst_trace_topology_issue,geom,"geometry(Geometry,4326)",,空间几何数据,high,A_auto_safe,表域: water_trace; 来源: standard_geom_field,standard_geom_field,,
public,wst_trace_topology_issue,issue_desc,text,,问题详细描述,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,metadata_json,jsonb,,元数据JSON,medium,B_review,表域: water_trace; 来源: domain_wst_topology_issue,domain_wst_topology_issue,,需确认与溯源拓扑问题含义一致
public,wst_trace_topology_issue,remark,text,,备注,high,A_auto_safe,表域: water_trace; 来源: standard_common_field,standard_common_field,,
public,wst_trace_topology_issue,del_flag,smallint,,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_trace; 来源: standard_audit_field,standard_audit_field,,
